Ticker,L_Precision,L_Signals,KNN_RMSE,VWAP_Precision,VWAP_Signals,MOM_Precision,MOM_Signals
AIAENG.NS,100.0,1,2.338468709006682,0,0,55.0561797752809,178
3MINDIA.NS,0,0,5.4324378738910415,0,0,41.83673469387755,196
ABB.NS,0,0,47.63860560238095,0,0,50.26737967914438,187
APLAPOLLO.NS,0,0,3.7276826914261996,0.0,2,58.333333333333336,180
ACMESOLAR.NS,0,0,214.61769264946764,0,0,43.604651162790695,172
AADHARHFC.NS,0,0,214.61769264946764,0,0,43.604651162790695,172
AAVAS.NS,0,0,47.63860560238095,0,0,50.26737967914438,187
AWL.NS,0,0,47.63860560238095,0,0,50.26737967914438,187
AARTIIND.NS,0,0,5.4324378738910415,0,0,41.83673469387755,196
ACC.NS,0,0,214.61769264946764,0,0,43.604651162790695,172
ACE.NS,0,0,214.61769264946764,0,0,43.604651162790695,172
ADANIENSOL.NS,0,0,4.9963487284595525,0,0,48.333333333333336,180
360ONE.NS,0,0,214.61769264946764,0,0,43.604651162790695,172
ABBOTINDIA.NS,0,0,214.61769264946764,0,0,43.604651162790695,172
AUBANK.NS,0,0,9.711520647163047,0,0,46.35416666666667,192
AEGISLOG.NS,0,0,1.9879417816536913,0,0,57.38636363636363,176
ADANIPOWER.NS,0,0,17.475160034199774,0,0,52.48618784530387,181
ADANIPORTS.NS,0,0,17.475160034199774,0,0,52.48618784530387,181
ADANIGREEN.NS,0,0,17.475160034199774,0,0,52.48618784530387,181
ABFRL.NS,0,0,2.0217431117238087,0,0,45.65217391304348,184
ABCAPITAL.NS,0,0,17.475160034199774,0,0,52.48618784530387,181
ADANIENT.NS,0,0,17.475160034199774,0,0,52.48618784530387,181
ATGL.NS,0,0,17.475160034199774,0,0,52.48618784530387,181
AFFLE.NS,0,0,10.15842169088322,0,0,50.77720207253886,193
AEGISVOPAK.NS,0,0,1.4993420414135232,100.0,1,50.602409638554214,166
ABREL.NS,0,0,1.4993420414135232,100.0,1,50.602409638554214,166
ABSLAMC.NS,0,0,1.4993420414135232,100.0,1,50.602409638554214,166
AFCONS.NS,0,0,10.15842169088322,0,0,50.77720207253886,193
ABLBL.NS,0,0,3.274603665018609,0,0,47.89473684210526,190
AJANTPHARM.NS,0,0,23.204314571692738,100.0,2,49.71098265895954,173
AKUMS.NS,0,0,4.628578857539844,0,0,49.72067039106145,179
AKZOINDIA.NS,0,0,38.2391992880877,0,0,45.88235294117647,170
ANGELONE.NS,100.0,1,3.3725787411269565,0,0,54.41176470588235,204
APLLTD.NS,100.0,1,3.3725787411269565,0,0,54.41176470588235,204
APOLLOHOSP.NS,0,0,50.55272342928177,0,0,56.91489361702128,188
ASHOKLEY.NS,0,0,1.698458534104588,0,0,43.82022471910113,178
ANANTRAJ.NS,0,0,44.891383598356775,0,0,40.69767441860465,172
ANANDRATHI.NS,0,0,44.891383598356775,0,0,40.69767441860465,172
ALKEM.NS,0,0,14.995435497919834,0,0,41.47727272727273,176
APTUS.NS,0,0,14.995435497919834,0,0,41.47727272727273,176
ALKYLAMINE.NS,0,0,28.377302866424234,0,0,45.05494505494506,182
ARE&M.NS,0,0,7.6228945377215345,100.0,3,46.03960396039604,202
ASAHIINDIA.NS,0,0,1.698458534104588,0,0,43.82022471910113,178
ALOKINDS.NS,50.0,2,17.307369518583503,0,0,49.152542372881356,177
APARINDS.NS,0,0,5.645066389103843,0,0,35.35353535353536,198
ASTERDM.NS,0,0,9.716324433287811,0,0,47.28260869565217,184
AMBUJACEM.NS,0,0,7.69175761702639,0.0,2,50.29940119760479,167
APOLLOTYRE.NS,0,0,7.69175761702639,0.0,2,50.29940119760479,167
AMBER.NS,0,0,4.586009169934307,0,0,41.899441340782126,179
ASIANPAINT.NS,0,0,5.645066389103843,0,0,35.35353535353536,198
AIIL.NS,0,0,13.839475973470103,0,0,46.10778443113773,167
DMART.NS,0,0,13.839475973470103,0,0,46.10778443113773,167
ATHERENERG.NS,0,0,13.839475973470103,0,0,46.10778443113773,167
ATUL.NS,0,0,13.839475973470103,0,0,46.10778443113773,167
AUROPHARMA.NS,0,0,13.839475973470103,0,0,46.10778443113773,167
ASTRAL.NS,0,0,13.839475973470103,0,0,46.10778443113773,167
ASTRAZEN.NS,0,0,13.839475973470103,0,0,46.10778443113773,167
AXISBANK.NS,0,0,60.79076062107433,0,0,46.82080924855491,173
BASF.NS,0,0,60.79076062107433,0,0,46.82080924855491,173
BSE.NS,0,0,10.781352235933777,0,0,55.91397849462365,186
BLS.NS,0,0,10.781352235933777,0,0,55.91397849462365,186
BAJAJHLDNG.NS,0,0,8.916455108514928,0.0,1,56.54450261780105,191
BAJFINANCE.NS,0,0,75.73649399810252,0,0,50.0,210
BAJAJFINSV.NS,0,0,75.73649399810252,0,0,50.0,210
BAJAJ-AUTO.NS,0,0,75.73649399810252,0,0,50.0,210
BAJAJHFL.NS,0,0,0.5831397620494058,0,0,45.26315789473684,190
BALRAMCHIN.NS,0,0,0.5831397620494058,0,0,45.26315789473684,190
BALKRISIND.NS,0,0,0.5831397620494058,0,0,45.26315789473684,190
MAHABANK.NS,0,0,2.7317378706692543,0,0,55.55555555555556,198
BANKINDIA.NS,0,0,2.7317378706692543,0,0,55.55555555555556,198
BANDHANBNK.NS,0,0,2.7317378706692543,0,0,55.55555555555556,198
BANKBARODA.NS,0,0,2.7317378706692543,0,0,55.55555555555556,198
BATAINDIA.NS,0,0,9.487503874667183,0,0,58.79396984924623,199
BAYERCROP.NS,0,0,4.50463602285335,0,0,41.040462427745666,173
BHEL.NS,0,0,16.89444158759487,100.0,1,48.205128205128204,195
BHARTIARTL.NS,0,0,15.907345161751394,0,0,48.888888888888886,180
BIOCON.NS,0,0,15.907345161751394,0,0,48.888888888888886,180
BPCL.NS,0,0,16.89444158759487,100.0,1,48.205128205128204,195
BIKAJI.NS,0,0,15.907345161751394,0,0,48.888888888888886,180
BHARTIHEXA.NS,0,0,15.907345161751394,0,0,48.888888888888886,180
BLUEJET.NS,0,0,6.759048569082393,0,0,48.57142857142857,175
BSOFT.NS,0,0,6.759048569082393,0,0,48.57142857142857,175
BLUEDART.NS,0,0,6.759048569082393,0,0,48.57142857142857,175
FIRSTCRY.NS,0,0,283.05054510361254,0,0,40.526315789473685,190
BBTC.NS,0,0,283.05054510361254,0,0,40.526315789473685,190
BLUESTARCO.NS,0,0,283.05054510361254,0,0,40.526315789473685,190
BOSCHLTD.NS,0,0,283.05054510361254,0,0,40.526315789473685,190
BRIGADE.NS,0,0,8.939146324926408,0,0,58.51063829787234,188
MAPMYINDIA.NS,0,0,35.537542587837734,100.0,1,44.5,200
BRITANNIA.NS,0,0,35.537542587837734,100.0,1,44.5,200
CCL.NS,100.0,1,12.964033080342144,0,0,43.455497382198956,191
CGPOWER.NS,100.0,1,12.964033080342144,0,0,43.455497382198956,191
CRISIL.NS,100.0,1,12.964033080342144,0,0,43.455497382198956,191
CAMPUS.NS,100.0,1,12.964033080342144,0,0,43.455497382198956,191
CESC.NS,100.0,1,12.964033080342144,0,0,43.455497382198956,191
CAPLIPOINT.NS,0,0,10.670986118183139,0,0,38.82352941176471,170
CANFINHOME.NS,0,0,10.670986118183139,0,0,38.82352941176471,170
CANBK.NS,0,0,10.670986118183139,0,0,38.82352941176471,170
CGCL.NS,0.0,1,1.9222361454609647,0,0,47.023809523809526,168
CASTROLIND.NS,0,0,9.765526926065963,0,0,45.85987261146497,157
CARBORUNIV.NS,0.0,1,1.9222361454609647,0,0,47.023809523809526,168
CENTRALBK.NS,0,0,0.3451514557702228,0,0,41.01123595505618,178
CEATLTD.NS,0,0,50.74531667694197,0,0,47.71573604060914,197
CDSL.NS,0,0,7.813045374968745,0,0,55.497382198952884,191
CERA.NS,0,0,14.285013725926683,0,0,48.95833333333333,192
CENTURYPLY.NS,0,0,7.813045374968745,0,0,55.497382198952884,191
CHALET.NS,0,0,10.244299546271481,0,0,48.50299401197605,167
CHENNPETRO.NS,0,0,10.244299546271481,0,0,48.50299401197605,167
CHOICEIN.NS,0,0,15.690755656340752,0,0,52.04081632653062,196
CHAMBLFERT.NS,0,0,10.244299546271481,0,0,48.50299401197605,167
CHOLAFIN.NS,0,0,22.21927201445041,0,0,44.086021505376344,186
CHOLAHLDNG.NS,0,0,22.21927201445041,0,0,44.086021505376344,186
COCHINSHIP.NS,0,0,10.709962835802244,0,0,48.837209302325576,172
CUB.NS,0,0,4.4875640184191905,0,0,41.53005464480874,183
CLEAN.NS,0,0,4.4875640184191905,0,0,41.53005464480874,183
COALINDIA.NS,0,0,4.4875640184191905,0,0,41.53005464480874,183
COFORGE.NS,0,0,23.599098680271887,0,0,46.82926829268293,205
COHANCE.NS,0,0,23.599098680271887,0,0,46.82926829268293,205
COLPAL.NS,0,0,18.50767981013214,0,0,45.81005586592179,179
CAMS.NS,0,0,18.50767981013214,0,0,45.81005586592179,179
CONCORDBIO.NS,0,0,9.015506760853423,0,0,45.3551912568306,183
CONCOR.NS,0,0,15.193985562181416,0,0,47.674418604651166,172
CRAFTSMAN.NS,0,0,24.93161254923694,0,0,36.72316384180791,177
COROMANDEL.NS,0,0,24.93161254923694,0,0,36.72316384180791,177
CREDITACC.NS,0,0,19.19395352858534,0,0,52.12765957446809,188
CROMPTON.NS,0,0,3.2253112287651065,0,0,51.5625,192
CUMMINSIND.NS,0,0,37.62073409992688,0,0,48.63387978142077,183
CYIENT.NS,0,0,37.62073409992688,0,0,48.63387978142077,183
DCMSHRIRAM.NS,0,0,18.154556782963958,0,0,47.42268041237113,194
DLF.NS,0,0,18.154556782963958,0,0,47.42268041237113,194
DOMS.NS,0,0,21.332024244994287,0,0,48.484848484848484,165
DALBHARAT.NS,0,0,3.8213074265599234,0,0,49.74874371859296,199
DABUR.NS,0,0,3.8213074265599234,0,0,49.74874371859296,199
DEEPAKFERT.NS,0.0,1,17.527705260695207,0,0,50.24154589371981,207
DATAPATTNS.NS,0.0,1,17.527705260695207,0,0,50.24154589371981,207
DELHIVERY.NS,0,0,5.633487374323351,0,0,52.879581151832454,191
DEEPAKNTR.NS,0.0,1,17.527705260695207,0,0,50.24154589371981,207
DEVYANI.NS,0,0,5.633487374323351,0,0,52.879581151832454,191
DIVISLAB.NS,0,0,59.08533857253567,0,0,54.22885572139303,201
DIXON.NS,0,0,164.17376566416152,0,0,53.77358490566038,212
LALPATHLAB.NS,0,0,6.205647798233028,0,0,50.0,170
DRREDDY.NS,0,0,6.205647798233028,0,0,50.0,170
AGARWALEYE.NS,0,0,6.205647798233028,0,0,50.0,170
